0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,3535,6088,5164,5127,5100,5326,5521,5726,5720,6063,6169,6430,6683,6592,6721,6839,6850,6757,6889,7069,7202,7184,7095,7176,6889,6842,6875,7064,6772,6873,6789,6665,6551,6283,6315,5962,5759,5810,5722,5343,5231,5318,5340,6047,3576,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,4755,4916,5346,5058,5231,5172,5473,5579,6024,6005,6083,6094,6601,6566,6559,6455,6763,6903,7089,6978,7023,7145,6998,7048,6927,7043,6929,6862,7066,6848,6878,6541,6477,6304,6119,6089,6167,5741,5628,5296,5431,5148,5588,5263,5166,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,5604,3968,5209,4840,5289,5207,5315,5800,5717,6230,6259,6090,6334,6264,6334,6893,6917,6834,6849,6918,6952,6686,6830,7072,7038,7130,7098,6857,6999,6959,6686,6649,6430,6442,6364,6190,5820,6009,5545,5369,5456,5308,5445,4941,6050,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,6171,4136,4255,5285,4903,5381,5468,5421,5829,5958,5952,6186,6211,6569,6627,6700,6693,6870,6826,6616,6800,6940,6887,6874,7025,6966,6772,6752,6747,6641,6547,6601,6519,6513,6296,6179,5963,5781,5643,5700,5259,5819,4595,5275,6966,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2980,5554,4747,3705,4663,5421,5086,5522,5476,5701,5525,5974,6225,6260,6372,6527,6583,6624,6304,6513,6714,6670,6805,6746,6802,6734,6738,6703,6680,6430,6662,6539,6667,6413,6205,6460,5976,6096,5772,5903,5326,6019,4943,4237,5736,7162,3011,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,4556,4552,4691,4504,4011,5088,5380,5294,5635,5474,5851,5661,6205,6090,6434,6379,6190,6377,6526,6453,6497,6617,6493,6889,6692,6425,6628,6540,6595,6527,6390,6723,6503,6469,6360,6020,6211,6017,6008,5588,6091,5218,4634,5119,5615,6409,5215,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1634,5236,4102,4354,4575,4315,4343,5142,5402,5317,5710,6002,5914,5873,5963,6132,6132,6482,6275,6246,6367,6559,6474,6373,6530,6516,6570,6504,6215,6403,6422,6439,6293,6410,6064,6326,6008,6126,6066,5824,6051,5448,4772,5029,5468,5597,5740,6723,1725,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,3400,4892,4113,4198,4493,4883,4106,4449,5230,5595,5565,5679,5943,5699,5757,5889,6236,6139,6091,6362,6328,6158,6345,6222,6227,6222,6451,6347,6512,6316,6325,6324,6249,6219,6040,5958,6230,5797,5988,6177,5696,5194,4971,5517,5404,4877,5636,7000,3759,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,4278,4568,4141,4285,4296,4662,5033,4507,4711,5586,5682,5406,5340,5980,5976,5939,5752,5866,6197,6057,6306,6328,6176,6323,6194,6240,6144,6262,6123,6211,6492,5994,5908,5998,6123,6250,5660,5886,5975,5844,5019,5124,5611,5573,5332,4896,5482,6566,5863,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3067,4170,4219,4397,4129,4171,4592,4918,5167,4758,4659,5148,5569,5614,5603,5969,5810,5927,5873,5649,6061,5987,6100,6046,5977,6178,6250,6073,5949,6118,6049,5762,6151,6176,6148,6088,5822,6043,6199,5431,4964,5222,5617,5463,5408,5147,4988,5639,5606,6845,3438,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,4604,3612,4115,4362,4204,4244,4252,4836,4909,4745,4705,4876,5289,5450,5649,5655,5775,5765,5676,5911,5512,5578,5984,6036,6182,6126,6058,6197,6012,5768,5909,5939,5890,6127,5876,6007,5979,5878,5292,5118,5333,5397,5459,5521,5248,4937,5475,5496,5258,6127,6063,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3019,4327,3423,3986,4122,4351,4240,4648,4118,4526,5057,5169,4929,4641,5393,5512,5364,5714,5649,5633,5692,5840,5791,5718,5737,5998,5870,6113,5779,5906,5797,5754,5947,5915,5539,5924,5723,5875,5329,5121,5350,5507,5575,5120,4933,4949,4966,5325,5314,5303,5544,7045,3188,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,4325,3969,3171,3897,4132,4559,4284,4005,4507,4207,4731,4944,5296,5132,4824,5204,5442,5409,5613,5606,5599,5696,5844,5805,5705,5696,5797,5600,5866,5935,5741,5986,5764,5741,5804,5820,5770,5069,5095,5600,5518,5476,5110,5067,5130,4702,5335,5402,5082,5056,5383,6848,5473,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2399,4183,3851,3413,3718,4335,3978,4347,4297,4324,4624,4318,4947,5070,5162,5017,4817,5097,5280,5458,5555,5830,5561,5418,5802,5836,5391,5422,5608,5642,5849,5766,5641,5712,5770,5728,5312,5061,5074,5322,5310,5485,5458,4980,5150,4954,5370,5106,4851,5036,4602,5307,6318,6764,2704,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,3781,3891,3766,3905,3594,3680,4197,4229,4560,4428,4707,4726,4405,4828,5144,5067,5129,4994,4942,5361,5443,5361,5589,5755,5431,5425,5850,5676,5667,5569,5604,5620,5719,5735,5530,5358,4990,5269,5469,5401,5339,5093,5032,5166,5055,4979,5354,4987,5117,4452,4698,5276,5699,7312,4775,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2023,4093,3619,3665,3833,3241,3765,4118,4442,4391,4683,4454,4764,4635,4427,4646,5020,5190,5261,5255,4786,5138,5344,5399,5178,5623,5742,5455,5716,5674,5642,5437,5555,5500,5500,5132,4950,5318,5514,5401,5454,5070,4992,4959,4967,5144,5506,5049,5015,4822,4655,4448,5287,5127,6652,6227,1900,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,3551,3578,3793,3208,3445,3807,3661,4022,4371,4336,4560,4645,4625,4556,4839,4599,4686,5144,5105,5209,5085,4868,4804,5094,5400,5470,5503,5710,5526,5550,5673,5535,5511,4972,4873,5039,5593,5483,5302,5253,5077,5073,5007,5072,5066,5192,4861,5118,4815,4634,4409,5120,4470,4985,6018,6977,3830,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,4204,3579,3184,3284,3626,4032,3797,3934,4007,4413,4213,4560,4600,4595,4733,4878,4750,4443,5073,5363,5221,5056,5213,4894,5119,5496,5374,5471,5568,5475,5437,5500,5250,4951,5104,5370,5231,5475,5243,5127,5150,5260,5019,4984,5286,4878,4932,4873,4678,4598,4739,4951,4612,4865,5098,6986,5284,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1979,4412,3183,2862,3521,3616,3721,4013,3871,3798,4182,4502,4469,4580,4818,4807,4814,4789,4758,4599,4628,5069,5225,5299,5290,4974,5119,5228,5426,5325,5391,5384,5070,4916,5324,5425,5262,5252,4959,4964,5214,5166,4935,5138,5242,5057,5017,4889,4609,4365,4542,5123,4505,4735,4834,4654,6596,6390,2097,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2991,4058,2679,3184,3556,3712,3740,3878,4045,3973,3932,4265,4539,4612,4797,4906,4855,4934,4801,4656,4649,4760,5108,5295,5255,5339,5219,4990,5236,5224,4936,4975,5261,5625,5302,5302,5473,4974,5050,4903,4941,5006,5414,5359,4832,5008,4855,4600,4642,4356,4855,4671,4670,4709,4737,4536,5720,6951,3174,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,3607,3206,3183,3094,3432,3686,3705,3782,3937,4067,4150,3921,4472,4578,4699,4744,4895,4653,4729,5074,4896,4850,4756,5021,5249,5411,5416,5309,4777,4655,5000,5243,5280,5248,5531,5335,4851,5325,5252,5084,5030,5041,5181,4986,5323,4818,4813,4641,4575,4939,4621,4250,4717,4660,4576,4846,5672,6661,4311,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,3710,3094,3303,3301,3427,3395,3558,3706,3942,4091,4230,4283,4157,4495,4713,4573,4406,4931,4995,4857,5080,5060,5039,4796,4842,5175,5331,4991,4890,5138,5003,5196,5200,5200,4911,5114,5414,5036,5179,5356,5380,5043,4810,5100,5103,4862,4521,4574,5148,4830,4495,4503,4254,4458,4732,4745,5590,6509,4536,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,3320,3120,3485,3402,3267,3387,3606,3720,3976,4131,4288,4388,4475,4251,4397,4558,4884,4956,4872,5090,5170,5129,5135,5247,4901,4620,4737,5014,5233,5417,5321,5021,4853,4907,5189,5173,5139,5245,5347,5277,5254,5207,5213,4836,4678,4783,4870,5031,4710,4580,4672,4520,4376,4300,4528,4889,5771,6195,4424,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,3362,3033,3454,3478,3217,3326,3727,3861,4023,4010,4263,4570,4488,4237,4285,4480,4820,4825,4951,5039,5137,5157,5184,5074,4924,4664,4752,4986,5340,5333,5377,4978,4883,4972,4987,5123,5012,5331,5359,5319,5015,5230,5074,4791,4535,4761,4839,5017,4635,4514,4686,4541,4381,4154,4658,5059,5804,6286,4396,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,3684,2935,3331,3200,3386,3328,3577,3759,3900,4047,4266,4275,4139,4447,4547,4636,4443,4772,5055,5110,5071,4980,4912,4688,5067,5388,5169,5052,4900,4932,5103,5238,5232,5281,4891,5100,5308,5161,4992,5278,5505,4961,4748,5065,4891,4870,4631,4593,5061,4905,4416,4568,4497,4496,4588,4897,5414,6480,4477,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,3699,3349,3138,3202,3441,3681,3663,3686,4059,4105,4101,4051,4487,4425,4592,4637,4934,4520,4865,4956,4952,4851,4819,5008,5284,5358,5337,5246,4746,4608,5050,5302,5476,5275,5509,5268,4967,5036,5215,4962,4851,5106,5258,5078,5252,4826,4700,4658,4634,4873,4580,4369,4661,4743,4556,4953,5521,6505,4320,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2841,4161,2693,3185,3417,3708,3683,3938,3968,3887,3921,4215,4474,4614,4678,4759,4813,4900,4800,4683,4725,4689,5162,5227,5280,5350,5110,5019,5117,5145,4977,4826,5288,5496,5311,5436,5518,5052,5017,4902,4979,5076,5200,5268,4789,5186,5167,4724,4476,4392,4722,4656,4664,4804,4783,4490,5745,6998,3222,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2033,4259,3034,2996,3458,3576,3740,4213,3897,3893,4267,4383,4455,4652,4762,4859,4970,4788,4891,4606,4704,5035,5220,5136,5363,5030,5073,5405,5437,5407,5549,5339,4966,5023,5388,5541,5271,5070,4920,4997,5293,5248,5036,5016,5317,4922,4959,4829,4475,4468,4632,5109,4477,4801,4803,4629,6488,6526,2116,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,4194,3614,3227,3252,3611,3964,3893,3926,4102,4293,4321,4559,4724,4847,4885,4867,4734,4529,4990,5196,5196,5029,5092,4918,5067,5358,5318,5299,5607,5553,5567,5460,5199,5033,5018,5273,5454,5454,5190,5121,5075,5161,5062,5102,5291,4763,4883,4798,4762,4540,4539,5083,4550,4825,5247,6919,5405,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,3429,3591,3675,3177,3493,3700,3614,3940,4345,4306,4368,4689,4514,4643,4815,4486,4747,5162,5138,5160,5090,5120,4825,5178,5426,5294,5574,5671,5598,5548,5617,5722,5487,5076,4819,5144,5604,5442,5308,5146,5133,4998,5147,5035,4962,5098,4845,5125,5052,4559,4392,5147,4519,5013,5982,6991,3835,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1982,4001,3628,3631,3859,3277,3642,4125,4366,4447,4574,4524,4671,4701,4524,4717,5140,5019,5447,5040,4919,5129,5430,5417,5126,5566,5582,5538,5680,5598,5412,5557,5503,5634,5439,5243,4952,5374,5405,5418,5323,4971,5041,4993,4880,5045,5362,4923,4906,4737,4758,4136,5104,5066,6826,6366,2060,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,3832,3810,3570,3879,3541,3622,4323,4377,4729,4544,4733,4707,4431,4774,5057,5152,5185,4960,4958,5340,5477,5462,5476,5672,5320,5445,5543,5572,5617,5604,5471,5782,5765,5727,5564,5420,5132,5186,5369,5398,5232,5166,5030,5084,5092,5148,5122,5092,5026,4493,4653,5253,5549,7177,4690,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2399,4327,3809,3553,3712,4324,3902,4319,4393,4511,4589,4411,5039,4982,5151,5053,4840,4960,5332,5336,5606,5767,5654,5563,5866,5875,5443,5364,5699,5666,5834,5912,5711,5692,5764,5730,5401,5009,5179,5340,5297,5483,5475,5123,5130,4937,5216,5128,4892,5078,4940,5335,6329,6775,2680,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,4306,4054,3315,3848,4152,4495,4381,4126,4541,4306,4886,5089,5216,5055,4713,5131,5310,5445,5621,5565,5462,5768,5700,5716,5681,5726,5812,5559,5815,5636,5807,5897,5647,5740,5902,5786,5591,4937,5016,5528,5542,5536,5168,5055,5222,4685,5304,5227,5255,5101,5411,6728,5459,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2973,4344,3456,3942,4252,4374,4336,4474,4093,4574,5226,5026,4855,4739,5405,5522,5437,5625,5594,5665,5663,5820,5805,5749,5753,5954,6026,5933,5819,5697,5944,5588,5975,5916,5612,5884,5834,5799,5381,5161,5287,5570,5462,5274,4966,4951,5098,5379,5383,5180,5434,6863,3157,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,4576,3555,4077,4224,4223,4333,4393,4686,4897,4759,4828,4775,5193,5484,5514,5750,5735,5710,5592,5847,5723,5635,6071,6003,6192,6217,5986,6027,6173,5751,5916,5862,5826,5985,5904,5984,5994,5765,5402,5216,5248,5298,5423,5348,5211,4924,5422,5431,5446,6091,5991,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3146,4230,4168,4373,4066,4211,4599,5000,5075,4779,4695,5103,5274,5611,5606,5866,5859,5799,5881,5654,5911,6087,6059,6029,6181,6350,6091,6144,6066,6220,6076,5707,6277,5964,6035,6029,5832,6059,6077,5505,4998,5249,5546,5373,5315,5263,4958,5569,5615,6805,3374,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,4497,4708,4170,4249,4286,4584,4966,4663,4743,5473,5634,5364,5496,5996,5757,6002,5777,5928,6260,6056,6253,6236,6309,6141,6160,6281,6333,6260,6148,6119,6409,6152,6124,6072,6090,6173,5753,5788,6101,5716,5124,5021,5743,5475,5211,5028,5613,6613,5738,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,3368,4899,4131,4123,4589,4874,4354,4572,5362,5654,5643,5664,5798,5634,5719,5740,6070,6221,6195,6255,6329,6384,6299,6258,6311,6293,6286,6338,6589,6469,6263,6202,6244,6119,6107,5880,6302,5968,5892,6203,5767,5118,4990,5393,5317,5122,5516,6863,3722,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1513,5203,4054,4482,4612,4366,4348,5239,5433,5441,5808,5621,5881,5798,5894,5979,5935,6409,6453,6494,6327,6454,6429,6485,6345,6434,6636,6496,6346,6556,6529,6540,6324,6348,6295,6236,6055,6022,6043,5830,6008,5623,4662,4956,5306,5619,5567,6678,1619,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,4752,4726,4525,4368,4119,5018,5439,5281,5572,5459,5700,5772,6136,6312,6365,6442,6068,6278,6354,6523,6599,6668,6566,6780,6847,6582,6603,6572,6645,6624,6453,6608,6481,6362,6334,6084,6151,6022,6133,5600,5942,5396,4574,5289,5745,6403,5185,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2958,5477,4751,3572,4785,5580,5049,5719,5616,5633,5677,6136,6133,6400,6488,6553,6585,6345,6280,6540,6719,6698,6852,6788,6854,6765,6811,6593,6547,6752,6510,6590,6616,6431,6240,6561,6182,6074,5692,5967,5307,6059,4943,4149,5703,7062,3016,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,6088,4286,4240,5321,4848,5624,5524,5554,5778,5892,6060,6176,6236,6502,6463,6640,6667,6788,6879,6546,6784,7012,6844,6931,6995,6807,6899,6734,6844,6644,6526,6504,6572,6398,6203,6132,6105,5622,5624,5911,5098,5813,4462,5242,6941,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,5684,4145,5250,5022,5203,5115,5310,5777,5764,6161,6116,6495,6324,6217,6616,6695,6746,6892,7005,7106,7093,6726,6704,6988,7097,7032,7041,7039,6990,6681,6813,6543,6398,6285,6407,6206,5927,5890,5486,5451,5614,5520,5494,4928,6212,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,4757,4847,5213,5119,5184,5278,5424,5627,5941,6008,6210,6245,6309,6487,6632,6474,6818,7027,7099,7088,7177,7001,6992,6902,6997,6913,6980,6881,6935,6818,6594,6534,6504,6236,6149,6124,6357,5696,5531,5373,5433,5152,5547,5218,5051,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,3539,5875,5213,5142,5237,5457,5716,5707,5975,5948,6180,6341,6443,6570,6895,6840,6756,6661,6863,7075,7028,7295,7139,7067,7105,7012,6899,7033,6881,6796,6654,6549,6541,6259,5974,5903,5799,5714,5761,5577,5168,5053,5176,6159,3627,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
